community,building_type,_date,average_price
Agincourt South-Malvern West,Semi-Detached,2018Q2,698166.69
Agincourt South-Malvern West,Semi-Detached,2018Q3,698166.69
Agincourt South-Malvern West,Semi-Detached,2018Q4,698166.69
Alderwood,Detached,2001Q1,233172.22
Alderwood,Detached,2001Q2,233562.5
Alderwood,Detached,2001Q3,231340.0
Alderwood,Detached,2001Q4,223420.63
Alderwood,Detached,2002Q1,249703.58
Alderwood,Detached,2002Q2,259927.31
Alderwood,Detached,2002Q3,258160.0
Alderwood,Detached,2002Q4,256493.33
Alderwood,Detached,2003Q1,267686.66
Alderwood,Detached,2003Q2,268433.44
Alderwood,Detached,2003Q3,287225.72
Alderwood,Detached,2003Q4,281178.56
Alderwood,Detached,2004Q1,287578.25
Alderwood,Detached,2004Q2,306187.72
Alderwood,Detached,2004Q3,301446.66
Alderwood,Detached,2004Q4,307154.75
Alderwood,Detached,2005Q1,290672.22
Alderwood,Detached,2005Q2,313891.72
Alderwood,Detached,2005Q3,322487.94
Alderwood,Detached,2005Q4,348075.0
Alderwood,Detached,2006Q1,342886.38
Alderwood,Detached,2006Q2,349041.22
Alderwood,Detached,2006Q3,334088.34
Alderwood,Detached,2006Q4,334647.38
Alderwood,Detached,2007Q1,373655.19
Alderwood,Detached,2007Q2,372902.5
Alderwood,Detached,2007Q3,385223.78
Alderwood,Detached,2007Q4,396391.13
Alderwood,Detached,2008Q1,381860.72
Alderwood,Detached,2008Q2,388593.06
Alderwood,Detached,2008Q3,387298.38
Alderwood,Detached,2008Q4,355908.34
Alderwood,Detached,2009Q1,360552.19
Alderwood,Detached,2009Q2,394761.84
Alderwood,Detached,2009Q3,410010.97
Alderwood,Detached,2009Q4,450059.69
Alderwood,Detached,2010Q1,450059.69
Alderwood,Detached,2010Q2,444165.72
Alderwood,Detached,2010Q3,454852.63
Alderwood,Detached,2010Q4,454852.63
Alderwood,Detached,2011Q1,499115.78
Alderwood,Detached,2011Q2,499115.78
Alderwood,Detached,2011Q3,488757.41
Alderwood,Detached,2011Q4,496028.34
Alderwood,Detached,2012Q1,571363.63
Alderwood,Detached,2012Q2,527056.31
Alderwood,Detached,2012Q3,518695.94
Alderwood,Detached,2012Q4,550134.81
Alderwood,Detached,2013Q1,547707.69
Alderwood,Detached,2013Q2,565910.69
Alderwood,Detached,2013Q3,595700.0
Alderwood,Detached,2013Q4,643417.38
Alderwood,Detached,2014Q1,584063.81
Alderwood,Detached,2014Q2,584063.81
Alderwood,Detached,2014Q3,632539.38
Alderwood,Detached,2014Q4,686568.75
Alderwood,Detached,2015Q1,636889.5
Alderwood,Detached,2015Q2,715203.69
Alderwood,Detached,2015Q3,724644.44
Alderwood,Detached,2015Q4,766861.88
Alderwood,Detached,2016Q1,742562.94
Alderwood,Detached,2016Q2,840149.38
Alderwood,Detached,2016Q3,844199.81
Alderwood,Detached,2016Q4,1001090.31
Alderwood,Detached,2017Q1,978904.38
Alderwood,Detached,2017Q2,927729.81
Alderwood,Detached,2017Q3,1004724.94
Alderwood,Detached,2017Q4,945907.44
Alderwood,Detached,2018Q1,959719.44
Alderwood,Detached,2018Q2,931244.44
Alderwood,Detached,2018Q3,1037221.75
Alderwood,Detached,2018Q4,988676.94
Alderwood,Semi-Detached,2001Q1,215000.0
Alderwood,Semi-Detached,2001Q2,220200.0
Alderwood,Semi-Detached,2001Q3,220200.0
Alderwood,Semi-Detached,2001Q4,220200.0
Alderwood,Semi-Detached,2002Q1,220200.0
Alderwood,Semi-Detached,2002Q2,246480.0
Alderwood,Semi-Detached,2002Q3,283133.34
Alderwood,Semi-Detached,2002Q4,283133.34
Alderwood,Semi-Detached,2003Q1,268425.0
Alderwood,Semi-Detached,2003Q2,268425.0
Alderwood,Semi-Detached,2003Q3,265400.0
Alderwood,Semi-Detached,2003Q4,302085.72
Alderwood,Semi-Detached,2004Q1,286269.28
Alderwood,Semi-Detached,2004Q2,320666.66
Alderwood,Semi-Detached,2004Q3,303500.0
Alderwood,Semi-Detached,2004Q4,320000.0
Alderwood,Semi-Detached,2005Q1,342000.0
Alderwood,Semi-Detached,2005Q2,325833.34
Alderwood,Semi-Detached,2005Q3,306100.0
Alderwood,Semi-Detached,2005Q4,338775.0
Alderwood,Semi-Detached,2006Q1,348750.0
Alderwood,Semi-Detached,2006Q2,339375.0
Alderwood,Semi-Detached,2006Q3,349500.0
Alderwood,Semi-Detached,2006Q4,351142.84
Alderwood,Semi-Detached,2007Q1,384333.34
Alderwood,Semi-Detached,2007Q2,391700.0
Alderwood,Semi-Detached,2007Q3,399200.0
Alderwood,Semi-Detached,2007Q4,399200.0
Alderwood,Semi-Detached,2008Q1,371750.0
Alderwood,Semi-Detached,2008Q2,380041.66
Alderwood,Semi-Detached,2008Q3,383500.0
Alderwood,Semi-Detached,2008Q4,392800.0
Alderwood,Semi-Detached,2009Q1,417333.34
Alderwood,Semi-Detached,2009Q2,412416.66
Alderwood,Semi-Detached,2009Q3,423575.0
Alderwood,Semi-Detached,2009Q4,436500.0
Alderwood,Semi-Detached,2010Q1,436500.0
Alderwood,Semi-Detached,2010Q2,437725.0
Alderwood,Semi-Detached,2010Q3,437725.0
Alderwood,Semi-Detached,2010Q4,437725.0
Alderwood,Semi-Detached,2011Q1,469937.5
Alderwood,Semi-Detached,2011Q2,469937.5
Alderwood,Semi-Detached,2011Q3,426033.34
Alderwood,Semi-Detached,2011Q4,461016.66
Alderwood,Semi-Detached,2012Q1,514200.0
Alderwood,Semi-Detached,2012Q2,483900.0
Alderwood,Semi-Detached,2012Q3,737666.69
Alderwood,Semi-Detached,2012Q4,513670.0
Alderwood,Semi-Detached,2013Q1,513670.0
Alderwood,Semi-Detached,2013Q2,556055.56
Alderwood,Semi-Detached,2013Q3,487000.0
Alderwood,Semi-Detached,2013Q4,487000.0
Alderwood,Semi-Detached,2014Q1,602833.31
Alderwood,Semi-Detached,2014Q2,629375.0
Alderwood,Semi-Detached,2014Q3,618333.31
Alderwood,Semi-Detached,2014Q4,618333.31
Alderwood,Semi-Detached,2015Q1,630276.0
Alderwood,Semi-Detached,2015Q2,701666.69
Alderwood,Semi-Detached,2015Q3,612500.0
Alderwood,Semi-Detached,2015Q4,692200.0
Alderwood,Semi-Detached,2016Q1,685694.25
Alderwood,Semi-Detached,2016Q2,655000.0
Alderwood,Semi-Detached,2016Q3,655000.0
Alderwood,Semi-Detached,2016Q4,824709.75
Alderwood,Semi-Detached,2017Q1,1031236.69
Alderwood,Semi-Detached,2017Q2,883000.0
Alderwood,Semi-Detached,2017Q3,793562.5
Alderwood,Semi-Detached,2017Q4,745125.0
Alderwood,Semi-Detached,2018Q1,825500.0
Alderwood,Semi-Detached,2018Q2,830000.0
Alderwood,Semi-Detached,2018Q3,901340.0
Alderwood,Semi-Detached,2018Q4,894666.69
Annex,Att/Row/Twnhouse,2001Q1,670980.0
Annex,Att/Row/Twnhouse,2001Q2,403326.94
Annex,Att/Row/Twnhouse,2001Q3,424400.0
Annex,Att/Row/Twnhouse,2001Q4,461725.0
Annex,Att/Row/Twnhouse,2002Q1,505428.56
Annex,Att/Row/Twnhouse,2002Q2,580163.63
Annex,Att/Row/Twnhouse,2002Q3,486280.0
Annex,Att/Row/Twnhouse,2002Q4,737555.56
Annex,Att/Row/Twnhouse,2003Q1,567625.0
Annex,Att/Row/Twnhouse,2003Q2,665833.31
Annex,Att/Row/Twnhouse,2003Q3,672818.19
Annex,Att/Row/Twnhouse,2003Q4,718070.0
Annex,Att/Row/Twnhouse,2004Q1,497607.16
Annex,Att/Row/Twnhouse,2004Q2,651623.5
Annex,Att/Row/Twnhouse,2004Q3,618914.31
Annex,Att/Row/Twnhouse,2004Q4,799750.0
Annex,Att/Row/Twnhouse,2005Q1,531700.0
Annex,Att/Row/Twnhouse,2005Q2,463600.0
Annex,Att/Row/Twnhouse,2005Q3,869750.0
Annex,Att/Row/Twnhouse,2005Q4,674700.0
Annex,Att/Row/Twnhouse,2006Q1,887250.0
Annex,Att/Row/Twnhouse,2006Q2,755264.31
Annex,Att/Row/Twnhouse,2006Q3,767500.0
Annex,Att/Row/Twnhouse,2006Q4,557888.75
Annex,Att/Row/Twnhouse,2007Q1,557888.75
Annex,Att/Row/Twnhouse,2007Q2,1302000.0
Annex,Att/Row/Twnhouse,2007Q3,708100.0
Annex,Att/Row/Twnhouse,2007Q4,844483.31
Annex,Att/Row/Twnhouse,2008Q1,984992.88
Annex,Att/Row/Twnhouse,2008Q2,854269.25
Annex,Att/Row/Twnhouse,2008Q3,943200.0
Annex,Att/Row/Twnhouse,2008Q4,730400.0
Annex,Att/Row/Twnhouse,2009Q1,648333.31
Annex,Att/Row/Twnhouse,2009Q2,904416.69
Annex,Att/Row/Twnhouse,2009Q3,697040.0
Annex,Att/Row/Twnhouse,2009Q4,993666.69
Annex,Att/Row/Twnhouse,2010Q1,993666.69
Annex,Att/Row/Twnhouse,2010Q2,973333.31
Annex,Att/Row/Twnhouse,2010Q3,1160750.0
Annex,Att/Row/Twnhouse,2010Q4,1160750.0
Annex,Att/Row/Twnhouse,2011Q1,739375.0
Annex,Att/Row/Twnhouse,2011Q2,1088897.25
Annex,Att/Row/Twnhouse,2011Q3,700500.0
Annex,Att/Row/Twnhouse,2011Q4,858045.44
Annex,Att/Row/Twnhouse,2012Q1,841666.69
Annex,Att/Row/Twnhouse,2012Q2,1092409.13
Annex,Att/Row/Twnhouse,2012Q3,892250.0
Annex,Att/Row/Twnhouse,2012Q4,819966.69
Annex,Att/Row/Twnhouse,2013Q1,861430.0
Annex,Att/Row/Twnhouse,2013Q2,925000.0
Annex,Att/Row/Twnhouse,2013Q3,1281000.0
Annex,Att/Row/Twnhouse,2013Q4,1057125.0
Annex,Att/Row/Twnhouse,2014Q1,945502.56
Annex,Att/Row/Twnhouse,2014Q2,945502.56
Annex,Att/Row/Twnhouse,2014Q3,886750.0
Annex,Att/Row/Twnhouse,2014Q4,886750.0
Annex,Att/Row/Twnhouse,2015Q1,1147589.25
Annex,Att/Row/Twnhouse,2015Q2,1490636.38
Annex,Att/Row/Twnhouse,2015Q3,980666.19
Annex,Att/Row/Twnhouse,2015Q4,1446700.0
Annex,Att/Row/Twnhouse,2016Q1,1832728.88
Annex,Att/Row/Twnhouse,2016Q2,1556500.0
Annex,Att/Row/Twnhouse,2016Q3,1449357.75
Annex,Att/Row/Twnhouse,2016Q4,2336000.0
Annex,Att/Row/Twnhouse,2017Q1,1500000.0
Annex,Att/Row/Twnhouse,2017Q2,1774875.0
Annex,Att/Row/Twnhouse,2017Q3,1261666.63
Annex,Att/Row/Twnhouse,2017Q4,1261666.63
Annex,Att/Row/Twnhouse,2018Q1,1261666.63
Annex,Att/Row/Twnhouse,2018Q2,2243900.0
Annex,Att/Row/Twnhouse,2018Q3,2243900.0
Annex,Att/Row/Twnhouse,2018Q4,1337475.0
Annex,Condo Apt,2001Q1,315023.69
Annex,Condo Apt,2001Q2,317279.16
Annex,Condo Apt,2001Q3,432931.59
Annex,Condo Apt,2001Q4,364570.72
Annex,Condo Apt,2002Q1,270182.97
Annex,Condo Apt,2002Q2,398401.44
Annex,Condo Apt,2002Q3,330173.16
Annex,Condo Apt,2002Q4,405603.56
Annex,Condo Apt,2003Q1,476602.03
Annex,Condo Apt,2003Q2,466295.66
Annex,Condo Apt,2003Q3,423985.22
Annex,Condo Apt,2003Q4,395701.53
Annex,Condo Apt,2004Q1,386996.44
Annex,Condo Apt,2004Q2,541477.0
Annex,Condo Apt,2004Q3,489587.53
Annex,Condo Apt,2004Q4,486618.0
Annex,Condo Apt,2005Q1,399182.31
Annex,Condo Apt,2005Q2,436708.69
Annex,Condo Apt,2005Q3,389510.38
Annex,Condo Apt,2005Q4,437703.41
Annex,Condo Apt,2006Q1,474420.72
Annex,Condo Apt,2006Q2,469133.94
Annex,Condo Apt,2006Q3,421111.5
Annex,Condo Apt,2006Q4,480769.78
Annex,Condo Apt,2007Q1,703975.44
Annex,Condo Apt,2007Q2,653295.38
Annex,Condo Apt,2007Q3,523713.38
Annex,Condo Apt,2007Q4,685400.94
Annex,Condo Apt,2008Q1,600677.25
Annex,Condo Apt,2008Q2,618769.06
Annex,Condo Apt,2008Q3,651820.5
Annex,Condo Apt,2008Q4,587542.31
Annex,Condo Apt,2009Q1,531893.06
Annex,Condo Apt,2009Q2,448082.16
Annex,Condo Apt,2009Q3,588694.31
Annex,Condo Apt,2009Q4,655989.75
Annex,Condo Apt,2010Q1,655989.75
Annex,Condo Apt,2010Q2,748460.5
Annex,Condo Apt,2010Q3,803273.13
Annex,Condo Apt,2010Q4,803273.13
Annex,Condo Apt,2011Q1,924981.56
Annex,Condo Apt,2011Q2,924981.56
Annex,Condo Apt,2011Q3,799668.0
Annex,Condo Apt,2011Q4,1061970.75
Annex,Condo Apt,2012Q1,1111245.25
Annex,Condo Apt,2012Q2,802689.5
Annex,Condo Apt,2012Q3,904161.13
Annex,Condo Apt,2012Q4,569186.75
Annex,Condo Apt,2013Q1,791675.75
Annex,Condo Apt,2013Q2,938494.5
Annex,Condo Apt,2013Q3,823500.69
Annex,Condo Apt,2013Q4,1403437.5
Annex,Condo Apt,2014Q1,874044.75
Annex,Condo Apt,2014Q2,874044.75
Annex,Condo Apt,2014Q3,936920.94
Annex,Condo Apt,2014Q4,1029981.13
Annex,Condo Apt,2015Q1,970296.25
Annex,Condo Apt,2015Q2,1337908.75
Annex,Condo Apt,2015Q3,1227938.5
Annex,Condo Apt,2015Q4,1003800.0
Annex,Condo Apt,2016Q1,1079735.13
Annex,Condo Apt,2016Q2,820280.88
Annex,Condo Apt,2016Q3,1004291.69
Annex,Condo Apt,2016Q4,1238688.25
Annex,Condo Apt,2017Q1,1240588.25
Annex,Condo Apt,2017Q2,1391237.0
Annex,Condo Apt,2017Q3,1101454.13
Annex,Condo Apt,2017Q4,1107156.75
Annex,Condo Apt,2018Q1,1215157.38
Annex,Condo Apt,2018Q2,1066204.88
Annex,Condo Apt,2018Q3,1236330.63
Annex,Condo Apt,2018Q4,1107947.88
Annex,Detached,2001Q1,503837.5
Annex,Detached,2001Q2,607444.44
Annex,Detached,2001Q3,495250.0
Annex,Detached,2001Q4,639000.0
Annex,Detached,2002Q1,624900.0
Annex,Detached,2002Q2,657307.69
Annex,Detached,2002Q3,733137.0
Annex,Detached,2002Q4,817666.69
Annex,Detached,2003Q1,571500.0
Annex,Detached,2003Q2,789090.94
Annex,Detached,2003Q3,711963.63
Annex,Detached,2003Q4,1500000.0
Annex,Detached,2004Q1,571812.5
Annex,Detached,2004Q2,984626.0
Annex,Detached,2004Q3,955000.0
Annex,Detached,2004Q4,1113000.0
Annex,Detached,2005Q1,809388.69
Annex,Detached,2005Q2,926561.56
Annex,Detached,2005Q3,939993.25
Annex,Detached,2005Q4,824264.94
Annex,Detached,2006Q1,867870.0
Annex,Detached,2006Q2,1085888.88
Annex,Detached,2006Q3,1011750.0
Annex,Detached,2006Q4,1450512.5
Annex,Detached,2007Q1,707833.31
Annex,Detached,2007Q2,999123.06
Annex,Detached,2007Q3,1168666.63
Annex,Detached,2007Q4,873000.0
Annex,Detached,2008Q1,735343.38
Annex,Detached,2008Q2,1519486.63
Annex,Detached,2008Q3,975166.69
Annex,Detached,2008Q4,841000.0
Annex,Detached,2009Q1,1208250.0
Annex,Detached,2009Q2,1298500.0
Annex,Detached,2009Q3,1000755.56
Annex,Detached,2009Q4,1748500.0
Annex,Detached,2010Q1,1748500.0
Annex,Detached,2010Q2,1684677.63
Annex,Detached,2010Q3,1198727.25
Annex,Detached,2010Q4,1198727.25
Annex,Detached,2011Q1,1204923.13
Annex,Detached,2011Q2,1204923.13
Annex,Detached,2011Q3,1283298.5
Annex,Detached,2011Q4,1456000.0
Annex,Detached,2012Q1,1932590.88
Annex,Detached,2012Q2,1205306.25
Annex,Detached,2012Q3,945333.31
Annex,Detached,2012Q4,1461641.25
Annex,Detached,2013Q1,1323114.25
Annex,Detached,2013Q2,1683440.38
Annex,Detached,2013Q3,1469633.38
Annex,Detached,2013Q4,1326100.0
Annex,Detached,2014Q1,1259375.0
Annex,Detached,2014Q2,1259375.0
Annex,Detached,2014Q3,1662636.38
Annex,Detached,2014Q4,2092598.63
Annex,Detached,2015Q1,1715500.0
Annex,Detached,2015Q2,1733685.0
Annex,Detached,2015Q3,1379000.25
Annex,Detached,2015Q4,1014428.56
Annex,Detached,2016Q1,1599133.38
Annex,Detached,2016Q2,2406250.0
Annex,Detached,2016Q3,1583333.38
Annex,Detached,2016Q4,2305312.5
Annex,Detached,2017Q1,2343412.25
Annex,Detached,2017Q2,2667100.0
Annex,Detached,2017Q3,1899574.0
Annex,Detached,2017Q4,2583348.25
Annex,Detached,2018Q1,3494566.0
Annex,Detached,2018Q2,2812000.0
Annex,Detached,2018Q3,3750600.0
Annex,Detached,2018Q4,2246000.0
Annex,Semi-Detached,2001Q1,639512.0
Annex,Semi-Detached,2001Q2,482975.0
Annex,Semi-Detached,2001Q3,359807.69
Annex,Semi-Detached,2001Q4,591433.31
Annex,Semi-Detached,2002Q1,554175.0
Annex,Semi-Detached,2002Q2,645441.69
Annex,Semi-Detached,2002Q3,579738.88
Annex,Semi-Detached,2002Q4,493242.84
Annex,Semi-Detached,2003Q1,583672.81
Annex,Semi-Detached,2003Q2,631818.19
Annex,Semi-Detached,2003Q3,611379.44
Annex,Semi-Detached,2003Q4,534944.25
Annex,Semi-Detached,2004Q1,596213.63
Annex,Semi-Detached,2004Q2,664583.31
Annex,Semi-Detached,2004Q3,615087.25
Annex,Semi-Detached,2004Q4,633507.88
Annex,Semi-Detached,2005Q1,802822.13
Annex,Semi-Detached,2005Q2,836255.56
Annex,Semi-Detached,2005Q3,650272.5
Annex,Semi-Detached,2005Q4,621907.69
Annex,Semi-Detached,2006Q1,772538.13
Annex,Semi-Detached,2006Q2,770820.63
Annex,Semi-Detached,2006Q3,829227.25
Annex,Semi-Detached,2006Q4,739947.38
Annex,Semi-Detached,2007Q1,928584.19
Annex,Semi-Detached,2007Q2,959542.94
Annex,Semi-Detached,2007Q3,997503.94
Annex,Semi-Detached,2007Q4,830209.5
Annex,Semi-Detached,2008Q1,984992.88
Annex,Semi-Detached,2008Q2,854269.25
Annex,Semi-Detached,2008Q3,817063.19
Annex,Semi-Detached,2008Q4,834840.0
Annex,Semi-Detached,2009Q1,813052.63
Annex,Semi-Detached,2009Q2,894555.19
Annex,Semi-Detached,2009Q3,675571.81
Annex,Semi-Detached,2009Q4,878775.63
Annex,Semi-Detached,2010Q1,878775.63
Annex,Semi-Detached,2010Q2,891955.56
Annex,Semi-Detached,2010Q3,953000.0
Annex,Semi-Detached,2010Q4,953000.0
Annex,Semi-Detached,2011Q1,1359726.0
Annex,Semi-Detached,2011Q2,1359726.0
Annex,Semi-Detached,2011Q3,1179781.0
Annex,Semi-Detached,2011Q4,1270892.5
Annex,Semi-Detached,2012Q1,1073539.88
Annex,Semi-Detached,2012Q2,910850.0
Annex,Semi-Detached,2012Q3,1374250.0
Annex,Semi-Detached,2012Q4,1230447.38
Annex,Semi-Detached,2013Q1,1292500.0
Annex,Semi-Detached,2013Q2,1336421.25
Annex,Semi-Detached,2013Q3,1354476.0
Annex,Semi-Detached,2013Q4,1142181.88
Annex,Semi-Detached,2014Q1,1388208.0
Annex,Semi-Detached,2014Q2,1166772.75
Annex,Semi-Detached,2014Q3,1298353.38
Annex,Semi-Detached,2014Q4,1298353.38
Annex,Semi-Detached,2015Q1,1481846.13
Annex,Semi-Detached,2015Q2,1490636.38
Annex,Semi-Detached,2015Q3,1145077.25
Annex,Semi-Detached,2015Q4,1611842.5
Annex,Semi-Detached,2016Q1,1562520.63
Annex,Semi-Detached,2016Q2,1799017.25
Annex,Semi-Detached,2016Q3,1597773.88
Annex,Semi-Detached,2016Q4,1919555.5
Annex,Semi-Detached,2017Q1,2044222.25
Annex,Semi-Detached,2017Q2,1943330.25
Annex,Semi-Detached,2017Q3,1735689.75
Annex,Semi-Detached,2017Q4,1556090.88
Annex,Semi-Detached,2018Q1,2279560.0
Annex,Semi-Detached,2018Q2,1941055.5
Annex,Semi-Detached,2018Q3,2068000.0
Annex,Semi-Detached,2018Q4,2051198.75
Banbury-Don Mills,Att/Row/Twnhouse,2003Q4,353166.66
Banbury-Don Mills,Att/Row/Twnhouse,2004Q1,379150.0
Banbury-Don Mills,Att/Row/Twnhouse,2004Q2,374833.34
Banbury-Don Mills,Att/Row/Twnhouse,2004Q3,394785.72
Banbury-Don Mills,Att/Row/Twnhouse,2004Q4,372250.0
Banbury-Don Mills,Att/Row/Twnhouse,2005Q1,399839.81
Banbury-Don Mills,Att/Row/Twnhouse,2005Q2,407771.44
Banbury-Don Mills,Att/Row/Twnhouse,2005Q3,408414.81
Banbury-Don Mills,Att/Row/Twnhouse,2005Q4,408414.81
Banbury-Don Mills,Att/Row/Twnhouse,2006Q1,408748.81
Banbury-Don Mills,Att/Row/Twnhouse,2006Q2,435208.34
Banbury-Don Mills,Att/Row/Twnhouse,2006Q3,412700.0
Banbury-Don Mills,Att/Row/Twnhouse,2006Q4,412128.56
Banbury-Don Mills,Att/Row/Twnhouse,2007Q1,455820.0
Banbury-Don Mills,Att/Row/Twnhouse,2007Q2,452066.66
Banbury-Don Mills,Att/Row/Twnhouse,2007Q3,491444.44
Banbury-Don Mills,Att/Row/Twnhouse,2007Q4,469600.0
Banbury-Don Mills,Att/Row/Twnhouse,2008Q1,526100.0
Banbury-Don Mills,Att/Row/Twnhouse,2008Q2,436500.0
Banbury-Don Mills,Att/Row/Twnhouse,2008Q3,482000.0
Banbury-Don Mills,Att/Row/Twnhouse,2008Q4,463333.34
Banbury-Don Mills,Att/Row/Twnhouse,2009Q1,427900.0
Banbury-Don Mills,Att/Row/Twnhouse,2009Q2,492450.0
Banbury-Don Mills,Att/Row/Twnhouse,2009Q3,561000.0
Banbury-Don Mills,Att/Row/Twnhouse,2009Q4,547575.0
Banbury-Don Mills,Att/Row/Twnhouse,2010Q1,547575.0
Banbury-Don Mills,Att/Row/Twnhouse,2010Q2,542102.63
Banbury-Don Mills,Att/Row/Twnhouse,2010Q3,566240.0
Banbury-Don Mills,Att/Row/Twnhouse,2010Q4,566240.0
Banbury-Don Mills,Att/Row/Twnhouse,2011Q1,585000.0
Banbury-Don Mills,Att/Row/Twnhouse,2011Q2,585000.0
Banbury-Don Mills,Att/Row/Twnhouse,2011Q3,591125.0
Banbury-Don Mills,Att/Row/Twnhouse,2011Q4,591125.0
Banbury-Don Mills,Att/Row/Twnhouse,2012Q1,591125.0
Banbury-Don Mills,Att/Row/Twnhouse,2012Q2,687718.19
Banbury-Don Mills,Att/Row/Twnhouse,2012Q3,618375.0
Banbury-Don Mills,Att/Row/Twnhouse,2012Q4,612666.69
Banbury-Don Mills,Att/Row/Twnhouse,2013Q1,612666.69
Banbury-Don Mills,Att/Row/Twnhouse,2013Q2,637060.0
Banbury-Don Mills,Att/Row/Twnhouse,2013Q3,637060.0
Banbury-Don Mills,Att/Row/Twnhouse,2013Q4,637060.0
Banbury-Don Mills,Att/Row/Twnhouse,2014Q1,746340.0
Banbury-Don Mills,Att/Row/Twnhouse,2014Q2,746340.0
Banbury-Don Mills,Att/Row/Twnhouse,2014Q3,747466.69
Banbury-Don Mills,Att/Row/Twnhouse,2014Q4,689000.0
Banbury-Don Mills,Att/Row/Twnhouse,2015Q1,689000.0
Banbury-Don Mills,Att/Row/Twnhouse,2015Q2,796780.75
Banbury-Don Mills,Att/Row/Twnhouse,2015Q3,794757.31
Banbury-Don Mills,Att/Row/Twnhouse,2015Q4,814750.0
Banbury-Don Mills,Att/Row/Twnhouse,2016Q1,850000.0
Banbury-Don Mills,Att/Row/Twnhouse,2016Q2,891614.31
Banbury-Don Mills,Att/Row/Twnhouse,2016Q3,996625.0
Banbury-Don Mills,Att/Row/Twnhouse,2016Q4,984133.31
Banbury-Don Mills,Att/Row/Twnhouse,2017Q1,1152633.38
Banbury-Don Mills,Att/Row/Twnhouse,2017Q2,1115328.63
Banbury-Don Mills,Att/Row/Twnhouse,2017Q3,1115328.63
Banbury-Don Mills,Att/Row/Twnhouse,2017Q4,1115328.63
Banbury-Don Mills,Att/Row/Twnhouse,2018Q1,1080333.38
Banbury-Don Mills,Att/Row/Twnhouse,2018Q2,1013375.0
Banbury-Don Mills,Att/Row/Twnhouse,2018Q3,1029425.0
Banbury-Don Mills,Att/Row/Twnhouse,2018Q4,1029425.0
Banbury-Don Mills,Condo Apt,2001Q1,220275.67
Banbury-Don Mills,Condo Apt,2001Q2,236323.08
Banbury-Don Mills,Condo Apt,2001Q3,255365.8
Banbury-Don Mills,Condo Apt,2001Q4,264339.41
Banbury-Don Mills,Condo Apt,2002Q1,259711.11
Banbury-Don Mills,Condo Apt,2002Q2,262614.0
Banbury-Don Mills,Condo Apt,2002Q3,259360.0
Banbury-Don Mills,Condo Apt,2002Q4,228234.34
Banbury-Don Mills,Condo Apt,2003Q1,267148.56
Banbury-Don Mills,Condo Apt,2003Q2,248243.78
Banbury-Don Mills,Condo Apt,2003Q3,263439.19
Banbury-Don Mills,Condo Apt,2003Q4,226407.05
Banbury-Don Mills,Condo Apt,2004Q1,258032.56
Banbury-Don Mills,Condo Apt,2004Q2,261506.81
Banbury-Don Mills,Condo Apt,2004Q3,258591.28
Banbury-Don Mills,Condo Apt,2004Q4,295973.97
Banbury-Don Mills,Condo Apt,2005Q1,254986.33
Banbury-Don Mills,Condo Apt,2005Q2,258676.44
Banbury-Don Mills,Condo Apt,2005Q3,248672.03
